x,y,z,dt
0.44,-2.173,-8.829,10
0.44,-2.164,-8.82,9
0.469,-2.154,-8.829,10
0.469,-2.145,-8.81,10
0.488,-2.135,-8.791,10
0.497,-2.126,-8.791,9
0.497,-2.145,-8.781,10
0.507,-2.135,-8.801,10
0.517,-2.154,-8.81,10
0.507,-2.154,-8.81,9
0.507,-2.145,-8.791,10
0.517,-2.173,-8.791,10
0.488,-2.173,-8.801,10
0.497,-2.193,-8.791,10
0.507,-2.193,-8.791,9
0.488,-2.202,-8.801,10
0.459,-2.221,-8.772,10
0.44,-2.221,-8.81,10
0.421,-2.24,-8.772,9
0.402,-2.202,-8.762,10
0.373,-2.173,-8.753,10
0.363,-2.173,-8.781,10
0.325,-2.154,-8.791,10
0.277,-2.164,-8.82,9
0.277,-2.183,-8.82,10
0.239,-2.202,-8.829,10
0.21,-2.193,-8.82,9
0.239,-2.173,-8.81,10
0.248,-2.173,-8.829,10
0.248,-2.145,-8.82,10
0.258,-2.135,-8.82,10
0.306,-2.145,-8.82,9
0.335,-2.145,-8.829,10
0.363,-2.145,-8.801,10
0.421,-2.145,-8.791,10
0.459,-2.154,-8.781,9
0.459,-2.154,-8.82,10
0.517,-2.164,-8.781,10
0.526,-2.145,-8.801,10
0.545,-2.145,-8.781,9
0.574,-2.135,-8.801,10
0.555,-2.164,-8.82,10
0.536,-2.183,-8.839,10
0.526,-2.173,-8.82,9
0.526,-2.193,-8.848,10
0.526,-2.183,-8.81,10
0.469,-2.221,-8.753,10
0.478,-2.173,-8.791,10
0.459,-2.106,-8.801,9
0.421,-2.116,-8.839,10
0.43,-2.097,-8.839,10
0.43,-2.116,-8.839,10
0.421,-2.154,-8.81,9
0.402,-2.145,-8.81,10
0.383,-2.126,-8.781,10
0.383,-2.126,-8.801,10
0.392,-2.116,-8.801,9
0.383,-2.126,-8.781,10
0.373,-2.135,-8.791,10
0.383,-2.154,-8.781,10
0.363,-2.135,-8.753,10
0.354,-2.164,-8.781,9
0.363,-2.164,-8.81,10
0.354,-2.173,-8.82,10
0.354,-2.173,-8.81,10
0.363,-2.164,-8.81,9
0.363,-2.135,-8.829,10
0.373,-2.116,-8.839,10
0.383,-2.116,-8.829,10
0.392,-2.126,-8.829,9
0.392,-2.145,-8.839,10
0.411,-2.154,-8.801,10
0.44,-2.154,-8.791,10
0.459,-2.126,-8.801,9
0.459,-2.126,-8.81,10
0.469,-2.145,-8.801,10
0.469,-2.164,-8.829,10
0.478,-2.145,-8.82,10
0.459,-2.145,-8.81,9
0.469,-2.135,-8.791,10
0.45,-2.154,-8.81,10
0.43,-2.145,-8.781,10
0.43,-2.145,-8.801,9
0.43,-2.145,-8.781,10
0.421,-2.135,-8.81,10
0.411,-2.154,-8.82,10
0.411,-2.135,-8.781,9
0.421,-2.183,-8.81,10
0.411,-2.154,-8.801,10
0.43,-2.173,-8.791,10
0.411,-2.164,-8.82,9
0.402,-2.183,-8.81,10
0.421,-2.173,-8.81,10
0.411,-2.145,-8.791,10
0.402,-2.154,-8.82,10
0.402,-2.135,-8.81,9
0.411,-2.135,-8.82,10
0.43,-2.135,-8.829,10
0.402,-2.135,-8.801,10
0.411,-2.135,-8.801,9
0.402,-2.135,-8.801,10
0.421,-2.126,-8.801,10
0.392,-2.126,-8.781,10
0.392,-2.126,-8.81,9
0.402,-2.135,-8.82,10
0.392,-2.135,-8.772,10
0.383,-2.145,-8.791,10
0.383,-2.145,-8.829,9
0.411,-2.126,-8.801,10
0.421,-2.126,-8.81,10
0.411,-2.135,-8.81,10
0.411,-2.135,-8.81,10
0.411,-2.135,-8.82,9
0.402,-2.126,-8.839,10
0.43,-2.135,-8.848,10
0.411,-2.183,-8.801,10
0.411,-2.173,-8.791,9
0.421,-2.126,-8.81,10
0.44,-2.097,-8.801,10
0.44,-2.087,-8.801,10
0.44,-2.087,-8.81,9
0.44,-2.106,-8.829,10
0.43,-2.135,-8.82,10
0.383,-2.145,-8.801,10
0.392,-2.145,-8.801,10
0.383,-2.145,-8.791,9
0.383,-2.135,-8.753,10
0.383,-2.135,-8.781,10
0.383,-2.126,-8.781,10
0.383,-2.145,-8.82,9
0.392,-2.145,-8.82,10
0.373,-2.173,-8.82,10
0.392,-2.145,-8.839,10
0.392,-2.135,-8.81,9
0.383,-2.126,-8.82,10
0.383,-2.116,-8.801,10
0.383,-2.126,-8.82,10
0.383,-2.106,-8.829,9
0.373,-2.106,-8.82,10
0.383,-2.116,-8.82,10
0.373,-2.087,-8.829,10
0.363,-2.106,-8.81,9
0.392,-2.126,-8.81,10
0.411,-2.116,-8.82,10
0.402,-2.116,-8.82,10
0.411,-2.106,-8.81,10
0.421,-2.106,-8.81,9
0.392,-2.116,-8.81,10
0.421,-2.106,-8.81,10
0.421,-2.116,-8.801,10
0.421,-2.135,-8.81,10
0.411,-2.116,-8.801,9
0.43,-2.106,-8.82,10
0.411,-2.126,-8.829,10
0.402,-2.106,-8.829,9
0.43,-2.116,-8.82,10
0.411,-2.116,-8.839,10
0.421,-2.135,-8.829,10
0.402,-2.135,-8.82,10
0.402,-2.154,-8.82,9
0.411,-2.126,-8.791,10
0.392,-2.106,-8.781,10
0.392,-2.116,-8.82,10
0.383,-2.116,-8.829,9
0.383,-2.126,-8.839,10
0.354,-2.097,-8.848,10
0.363,-2.097,-8.829,10
0.363,-2.097,-8.829,9
0.373,-2.097,-8.829,10
0.373,-2.097,-8.82,10
0.383,-2.126,-8.82,10
0.421,-2.126,-8.82,9
0.411,-2.116,-8.829,10
0.392,-2.116,-8.82,10
0.411,-2.116,-8.848,10
0.402,-2.145,-8.81,10
0.402,-2.135,-8.791,9
0.392,-2.106,-8.81,10
0.392,-2.106,-8.801,10
0.402,-2.116,-8.858,10
0.402,-2.135,-8.858,9
0.392,-2.135,-8.839,10
0.392,-2.126,-8.839,10
0.402,-2.135,-8.839,10
0.392,-2.154,-8.781,9
0.373,-2.154,-8.781,10
0.392,-2.097,-8.81,10
0.402,-2.097,-8.801,10
0.43,-2.059,-8.82,9
0.43,-2.087,-8.82,10
0.43,-2.097,-8.82,10
0.411,-2.126,-8.829,10
0.392,-2.135,-8.839,10
0.43,-2.126,-8.829,9
0.43,-2.116,-8.801,10
0.421,-2.135,-8.772,10
